Run.ID,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
0,,,CRADEMCOHUMANO,,,,2036,,,,0.3523,0.3523,0.3523,0.3523,0.3523,0.3523,0.3523,,,,,,,,,,,,,3.523e-05,1.26455e-05,,,0.0007046,0.000246816,0.0007046,,0.000259461,,,,,,,,,,,,
0,,,CRADEMCOHUMANO,,,,2037,,,,0.3541,0.3541,0.3541,0.3541,0.3541,0.3541,0.3541,,,,,,,,,,,,,3.541e-05,1.21049e-05,,,0.0007082,0.000236264,0.0007082,,0.000248368,,,,,,,,,,,,
0,,,CRADEMCOHUMANO,,,,2038,,,,0.356,0.356,0.356,0.356,0.356,0.356,0.356,,,,,,,,,,,,,3.56e-05,1.15903e-05,,,0.000712,0.00022622,0.000712,,0.000237811,,,,,,,,,,,,
0,,,CRADEMCOHUMANO,,,,2039,,,,0.3577,0.3577,0.3577,0.3577,0.3577,0.3577,0.3577,,,,,,,,,,,,,3.577e-05,1.10911e-05,,,0.0007154,0.000216477,0.0007154,,0.000227568,,,,,,,,,,,,
0,,,CRADEMCOHUMANO,,,,2040,,,,0.3595,0.3595,0.3595,0.3595,0.3595,0.3595,0.3595,,,,,,,,,,,,,3.595e-05,1.06161e-05,,,0.000719,0.000207206,0.000719,,0.000217822,,,,,,,,,,,,
0,,,CRADEMCOHUMANO,,,,2041,,,,0.3611,0.3611,0.3611,0.3611,0.3611,0.3611,0.3611,,,,,,,,,,,,,3.611e-05,1.01556e-05,,,0.0007222,0.000198217,0.0007222,,0.000208373,,,,,,,,,,,,
0,,,CRADEMCOHUMANO,,,,2042,,,,0.3625,0.3625,0.3625,0.3625,0.3625,0.3625,0.3625,,,,,,,,,,,,,3.625e-05,9.7095e-06,,,0.000725,0.00018951,0.000725,,0.00019922,,,,,,,,,,,,
0,,,CRADEMCOHUMANO,,,,2043,,,,0.364,0.364,0.364,0.364,0.364,0.364,0.364,,,,,,,,,,,,,3.64e-05,9.28541e-06,,,0.000728,0.000181233,0.000728,,0.000190518,,,,,,,,,,,,
0,,,CRADEMCOHUMANO,,,,2044,,,,0.3653,0.3653,0.3653,0.3653,0.3653,0.3653,0.3653,,,,,,,,,,,,,3.653e-05,8.87483e-06,,,0.0007306,0.000173219,0.0007306,,0.000182094,,,,,,,,,,,,
0,,,CRADEMCOHUMANO,,,,2045,,,,0.3665,0.3665,0.3665,0.3665,0.3665,0.3665,0.3665,,,,,,,,,,,,,3.665e-05,8.47998e-06,,,0.000733,0.000165512,0.000733,,0.000173992,,,,,,,,,,,,
